district_id;district_name;year;month;week;cases;population;area_km2;density;cases_per_100k
CC;Củ Chi;2022;4;18;77;462047.0;434.77;1.063;16.665
GV;Gò Vấp;2022;4;18;105;676899.0;19.73;34.308;15.512
HM;Hóc Môn;2022;4;18;86;542243.0;109.17;4.967;15.86
NB;Nhà Bè;2022;4;18;46;206837.0;100.43;2.06;22.24
PN;Phú Nhuận;2022;4;18;17;163961.0;4.86;33.599;10.368
Q1;Quận 1;2022;4;18;20;142625.0;7.73;18.451;14.023
Q10;Quận 10;2022;4;18;23;234819.0;5.72;41.052;9.795
Q11;Quận 11;2022;4;18;20;209867.0;5.14;40.83;9.53
Q12;Quận 12;2022;4;18;79;620146.0;52.74;11.921;12.739
Q3;Quận 3;2022;4;18;12;190375.0;4.92;38.694;6.303
Q4;Quận 4;2022;4;18;21;175329.0;4.18;41.945;11.977
Q5;Quận 5;2022;4;18;22;159073.0;4.27;37.254;13.83
Q6;Quận 6;2022;4;18;32;233561.0;7.19;32.712;13.701
Q7;Quận 7;2022;4;18;53;360155.0;35.69;10.091;14.716
Q8;Quận 8;2022;4;18;57;424667.0;19.18;22.222;13.422
TB;Tân Bình;2022;4;18;71;474792.0;22.43;21.168;14.954
TP;Tân Phú;2022;4;18;65;485348.0;15.97;30.391;13.392
TD;Thủ Đức;2022;4;18;187;1169967.0;211.56;5.53;15.983
BC;Bình Chánh;2022;5;19;178;705508.0;252.69;2.793;25.23
BT;Bình Tân;2022;5;19;146;784173.0;52.02;15.074;18.618
BTH;Bình Thạnh;2022;5;19;68;499164.0;20.76;24.021;13.623
CG;Cần Giờ;2022;5;19;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2022;5;19;79;462047.0;434.77;1.063;17.098
GV;Gò Vấp;2022;5;19;99;676899.0;19.73;34.308;14.626
HM;Hóc Môn;2022;5;19;115;542243.0;109.17;4.967;21.208
NB;Nhà Bè;2022;5;19;53;206837.0;100.43;2.06;25.624
PN;Phú Nhuận;2022;5;19;12;163961.0;4.86;33.599;7.319
Q1;Quận 1;2022;5;19;26;142625.0;7.73;18.451;18.23
Q10;Quận 10;2022;5;19;19;234819.0;5.72;41.052;8.091
Q11;Quận 11;2022;5;19;37;209867.0;5.14;40.83;17.63
Q12;Quận 12;2022;5;19;88;620146.0;52.74;11.921;14.19
Q3;Quận 3;2022;5;19;23;190375.0;4.92;38.694;12.081
Q4;Quận 4;2022;5;19;28;175329.0;4.18;41.945;15.97
Q5;Quận 5;2022;5;19;29;159073.0;4.27;37.254;18.231
Q6;Quận 6;2022;5;19;29;233561.0;7.19;32.712;12.416
Q7;Quận 7;2022;5;19;44;360155.0;35.69;10.091;12.217
Q8;Quận 8;2022;5;19;44;424667.0;19.18;22.222;10.361
TB;Tân Bình;2022;5;19;69;474792.0;22.43;21.168;14.533
TP;Tân Phú;2022;5;19;55;485348.0;15.97;30.391;11.332
TD;Thủ Đức;2022;5;19;216;1169967.0;211.56;5.53;18.462
BC;Bình Chánh;2022;5;20;168;705508.0;252.69;2.793;23.813
BT;Bình Tân;2022;5;20;160;784173.0;52.02;15.074;20.404
BTH;Bình Thạnh;2022;5;20;70;499164.0;20.76;24.021;14.023
CG;Cần Giờ;2022;5;20;20;71526.0;704.45;102.0;27.962
CC;Củ Chi;2022;5;20;101;462047.0;434.77;1.063;21.859
GV;Gò Vấp;2022;5;20;127;676899.0;19.73;34.308;18.762
HM;Hóc Môn;2022;5;20;110;542243.0;109.17;4.967;20.286
NB;Nhà Bè;2022;5;20;40;206837.0;100.43;2.06;19.339
PN;Phú Nhuận;2022;5;20;20;163961.0;4.86;33.599;12.198
Q1;Quận 1;2022;5;20;21;142625.0;7.73;18.451;14.724
Q10;Quận 10;2022;5;20;20;234819.0;5.72;41.052;8.517
Q11;Quận 11;2022;5;20;25;209867.0;5.14;40.83;11.912
Q12;Quận 12;2022;5;20;95;620146.0;52.74;11.921;15.319
Q3;Quận 3;2022;5;20;7;190375.0;4.92;38.694;3.677
Q4;Quận 4;2022;5;20;24;175329.0;4.18;41.945;13.689
Q5;Quận 5;2022;5;20;24;159073.0;4.27;37.254;15.087
Q6;Quận 6;2022;5;20;32;233561.0;7.19;32.712;13.701
Q7;Quận 7;2022;5;20;67;360155.0;35.69;10.091;18.603
Q8;Quận 8;2022;5;20;61;424667.0;19.18;22.222;14.364
TB;Tân Bình;2022;5;20;93;474792.0;22.43;21.168;19.588
TP;Tân Phú;2022;5;20;76;485348.0;15.97;30.391;15.659
TD;Thủ Đức;2022;5;20;208;1169967.0;211.56;5.53;17.778
BC;Bình Chánh;2022;5;21;169;705508.0;252.69;2.793;23.954
BT;Bình Tân;2022;5;21;159;784173.0;52.02;15.074;20.276
BTH;Bình Thạnh;2022;5;21;77;499164.0;20.76;24.021;15.426
CG;Cần Giờ;2022;5;21;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2022;5;21;101;462047.0;434.77;1.063;21.859
GV;Gò Vấp;2022;5;21;101;676899.0;19.73;34.308;14.921
HM;Hóc Môn;2022;5;21;107;542243.0;109.17;4.967;19.733
NB;Nhà Bè;2022;5;21;37;206837.0;100.43;2.06;17.888
PN;Phú Nhuận;2022;5;21;22;163961.0;4.86;33.599;13.418
Q1;Quận 1;2022;5;21;25;142625.0;7.73;18.451;17.528
Q10;Quận 10;2022;5;21;16;234819.0;5.72;41.052;6.814
Q11;Quận 11;2022;5;21;26;209867.0;5.14;40.83;12.389
Q12;Quận 12;2022;5;21;112;620146.0;52.74;11.921;18.06
Q3;Quận 3;2022;5;21;10;190375.0;4.92;38.694;5.253
Q4;Quận 4;2022;5;21;29;175329.0;4.18;41.945;16.54
Q5;Quận 5;2022;5;21;26;159073.0;4.27;37.254;16.345
Q6;Quận 6;2022;5;21;34;233561.0;7.19;32.712;14.557
Q7;Quận 7;2022;5;21;61;360155.0;35.69;10.091;16.937
Q8;Quận 8;2022;5;21;65;424667.0;19.18;22.222;15.306
TB;Tân Bình;2022;5;21;72;474792.0;22.43;21.168;15.165
TP;Tân Phú;2022;5;21;84;485348.0;15.97;30.391;17.307
TD;Thủ Đức;2022;5;21;246;1169967.0;211.56;5.53;21.026
BC;Bình Chánh;2022;5;22;196;705508.0;252.69;2.793;27.781
BT;Bình Tân;2022;5;22;161;784173.0;52.02;15.074;20.531
BTH;Bình Thạnh;2022;5;22;86;499164.0;20.76;24.021;17.229
CG;Cần Giờ;2022;5;22;21;71526.0;704.45;102.0;29.36
CC;Củ Chi;2022;5;22;105;462047.0;434.77;1.063;22.725
GV;Gò Vấp;2022;5;22;109;676899.0;19.73;34.308;16.103
HM;Hóc Môn;2022;5;22;96;542243.0;109.17;4.967;17.704
NB;Nhà Bè;2022;5;22;51;206837.0;100.43;2.06;24.657
PN;Phú Nhuận;2022;5;22;19;163961.0;4.86;33.599;11.588
Q1;Quận 1;2022;5;22;26;142625.0;7.73;18.451;18.23
Q10;Quận 10;2022;5;22;30;234819.0;5.72;41.052;12.776
Q11;Quận 11;2022;5;22;34;209867.0;5.14;40.83;16.201
Q12;Quận 12;2022;5;22;136;620146.0;52.74;11.921;21.93
Q3;Quận 3;2022;5;22;20;190375.0;4.92;38.694;10.506
Q4;Quận 4;2022;5;22;24;175329.0;4.18;41.945;13.689
Q5;Quận 5;2022;5;22;13;159073.0;4.27;37.254;8.172
Q6;Quận 6;2022;5;22;33;233561.0;7.19;32.712;14.129
Q7;Quận 7;2022;5;22;61;360155.0;35.69;10.091;16.937
Q8;Quận 8;2022;5;22;69;424667.0;19.18;22.222;16.248
TB;Tân Bình;2022;5;22;80;474792.0;22.43;21.168;16.849
TP;Tân Phú;2022;5;22;84;485348.0;15.97;30.391;17.307
TD;Thủ Đức;2022;5;22;233;1169967.0;211.56;5.53;19.915
BC;Bình Chánh;2022;6;23;178;705508.0;252.69;2.793;25.23
BT;Bình Tân;2022;6;23;166;784173.0;52.02;15.074;21.169
BTH;Bình Thạnh;2022;6;23;70;499164.0;20.76;24.021;14.023
CG;Cần Giờ;2022;6;23;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2022;6;23;120;462047.0;434.77;1.063;25.971
GV;Gò Vấp;2022;6;23;116;676899.0;19.73;34.308;17.137
HM;Hóc Môn;2022;6;23;110;542243.0;109.17;4.967;20.286
NB;Nhà Bè;2022;6;23;43;206837.0;100.43;2.06;20.789
PN;Phú Nhuận;2022;6;23;25;163961.0;4.86;33.599;15.248
Q1;Quận 1;2022;6;23;20;142625.0;7.73;18.451;14.023
Q10;Quận 10;2022;6;23;29;234819.0;5.72;41.052;12.35
Q11;Quận 11;2022;6;23;38;209867.0;5.14;40.83;18.107
Q12;Quận 12;2022;6;23;144;620146.0;52.74;11.921;23.22
Q3;Quận 3;2022;6;23;22;190375.0;4.92;38.694;11.556
Q4;Quận 4;2022;6;23;21;175329.0;4.18;41.945;11.977
Q5;Quận 5;2022;6;23;31;159073.0;4.27;37.254;19.488
Q6;Quận 6;2022;6;23;42;233561.0;7.19;32.712;17.982
Q7;Quận 7;2022;6;23;46;360155.0;35.69;10.091;12.772
Q8;Quận 8;2022;6;23;70;424667.0;19.18;22.222;16.484
TB;Tân Bình;2022;6;23;75;474792.0;22.43;21.168;15.796
TP;Tân Phú;2022;6;23;64;485348.0;15.97;30.391;13.186
TD;Thủ Đức;2022;6;23;234;1169967.0;211.56;5.53;20.001
BC;Bình Chánh;2022;6;24;193;705508.0;252.69;2.793;27.356
BT;Bình Tân;2022;6;24;161;784173.0;52.02;15.074;20.531
BTH;Bình Thạnh;2022;6;24;91;499164.0;20.76;24.021;18.23
CG;Cần Giờ;2022;6;24;19;71526.0;704.45;102.0;26.564
CC;Củ Chi;2022;6;24;110;462047.0;434.77;1.063;23.807
GV;Gò Vấp;2022;6;24;122;676899.0;19.73;34.308;18.023
HM;Hóc Môn;2022;6;24;103;542243.0;109.17;4.967;18.995
NB;Nhà Bè;2022;6;24;49;206837.0;100.43;2.06;23.69
PN;Phú Nhuận;2022;6;24;20;163961.0;4.86;33.599;12.198
Q1;Quận 1;2022;6;24;23;142625.0;7.73;18.451;16.126
Q10;Quận 10;2022;6;24;19;234819.0;5.72;41.052;8.091
Q11;Quận 11;2022;6;24;16;209867.0;5.14;40.83;7.624
Q12;Quận 12;2022;6;24;113;620146.0;52.74;11.921;18.222
Q3;Quận 3;2022;6;24;20;190375.0;4.92;38.694;10.506
Q4;Quận 4;2022;6;24;35;175329.0;4.18;41.945;19.962
Q5;Quận 5;2022;6;24;18;159073.0;4.27;37.254;11.316
Q6;Quận 6;2022;6;24;40;233561.0;7.19;32.712;17.126
Q7;Quận 7;2022;6;24;42;360155.0;35.69;10.091;11.662
Q8;Quận 8;2022;6;24;73;424667.0;19.18;22.222;17.19
TB;Tân Bình;2022;6;24;93;474792.0;22.43;21.168;19.588
TP;Tân Phú;2022;6;24;80;485348.0;15.97;30.391;16.483
TD;Thủ Đức;2022;6;24;226;1169967.0;211.56;5.53;19.317
BC;Bình Chánh;2022;6;25;210;705508.0;252.69;2.793;29.766
BT;Bình Tân;2022;6;25;169;784173.0;52.02;15.074;21.551
BTH;Bình Thạnh;2022;6;25;92;499164.0;20.76;24.021;18.431
CG;Cần Giờ;2022;6;25;10;71526.0;704.45;102.0;13.981
CC;Củ Chi;2022;6;25;97;462047.0;434.77;1.063;20.994
GV;Gò Vấp;2022;6;25;142;676899.0;19.73;34.308;20.978
HM;Hóc Môn;2022;6;25;109;542243.0;109.17;4.967;20.102
NB;Nhà Bè;2022;6;25;51;206837.0;100.43;2.06;24.657
PN;Phú Nhuận;2022;6;25;20;163961.0;4.86;33.599;12.198
Q1;Quận 1;2022;6;25;21;142625.0;7.73;18.451;14.724
Q10;Quận 10;2022;6;25;19;234819.0;5.72;41.052;8.091
Q11;Quận 11;2022;6;25;28;209867.0;5.14;40.83;13.342
Q12;Quận 12;2022;6;25;134;620146.0;52.74;11.921;21.608
Q3;Quận 3;2022;6;25;23;190375.0;4.92;38.694;12.081
Q4;Quận 4;2022;6;25;28;175329.0;4.18;41.945;15.97
Q5;Quận 5;2022;6;25;30;159073.0;4.27;37.254;18.859
Q6;Quận 6;2022;6;25;38;233561.0;7.19;32.712;16.27
Q7;Quận 7;2022;6;25;61;360155.0;35.69;10.091;16.937
Q8;Quận 8;2022;6;25;83;424667.0;19.18;22.222;19.545
TB;Tân Bình;2022;6;25;83;474792.0;22.43;21.168;17.481
TP;Tân Phú;2022;6;25;103;485348.0;15.97;30.391;21.222
TD;Thủ Đức;2022;6;25;268;1169967.0;211.56;5.53;22.907
BC;Bình Chánh;2022;6;26;225;705508.0;252.69;2.793;31.892
BT;Bình Tân;2022;6;26;162;784173.0;52.02;15.074;20.659
BTH;Bình Thạnh;2022;6;26;126;499164.0;20.76;24.021;25.242
CG;Cần Giờ;2022;6;26;23;71526.0;704.45;102.0;32.156
CC;Củ Chi;2022;6;26;100;462047.0;434.77;1.063;21.643
GV;Gò Vấp;2022;6;26;129;676899.0;19.73;34.308;19.057
HM;Hóc Môn;2022;6;26;120;542243.0;109.17;4.967;22.13
NB;Nhà Bè;2022;6;26;42;206837.0;100.43;2.06;20.306
PN;Phú Nhuận;2022;6;26;34;163961.0;4.86;33.599;20.737
Q1;Quận 1;2022;6;26;30;142625.0;7.73;18.451;21.034
Q10;Quận 10;2022;6;26;34;234819.0;5.72;41.052;14.479
Q11;Quận 11;2022;6;26;29;209867.0;5.14;40.83;13.818
Q12;Quận 12;2022;6;26;112;620146.0;52.74;11.921;18.06
Q3;Quận 3;2022;6;26;18;190375.0;4.92;38.694;9.455
Q4;Quận 4;2022;6;26;30;175329.0;4.18;41.945;17.111
Q5;Quận 5;2022;6;26;27;159073.0;4.27;37.254;16.973
Q6;Quận 6;2022;6;26;33;233561.0;7.19;32.712;14.129
Q7;Quận 7;2022;6;26;67;360155.0;35.69;10.091;18.603
Q8;Quận 8;2022;6;26;82;424667.0;19.18;22.222;19.309
TB;Tân Bình;2022;6;26;95;474792.0;22.43;21.168;20.009
TP;Tân Phú;2022;6;26;81;485348.0;15.97;30.391;16.689
TD;Thủ Đức;2022;6;26;260;1169967.0;211.56;5.53;22.223
BC;Bình Chánh;2022;7;27;223;705508.0;252.69;2.793;31.608
BT;Bình Tân;2022;7;27;147;784173.0;52.02;15.074;18.746
BTH;Bình Thạnh;2022;7;27;97;499164.0;20.76;24.021;19.432
CG;Cần Giờ;2022;7;27;16;71526.0;704.45;102.0;22.369
CC;Củ Chi;2022;7;27;85;462047.0;434.77;1.063;18.396
GV;Gò Vấp;2022;7;27;140;676899.0;19.73;34.308;20.683
HM;Hóc Môn;2022;7;27;127;542243.0;109.17;4.967;23.421
NB;Nhà Bè;2022;7;27;51;206837.0;100.43;2.06;24.657
PN;Phú Nhuận;2022;7;27;15;163961.0;4.86;33.599;9.149
Q1;Quận 1;2022;7;27;25;142625.0;7.73;18.451;17.528
Q10;Quận 10;2022;7;27;25;234819.0;5.72;41.052;10.646
Q11;Quận 11;2022;7;27;53;209867.0;5.14;40.83;25.254
Q12;Quận 12;2022;7;27;134;620146.0;52.74;11.921;21.608
Q3;Quận 3;2022;7;27;27;190375.0;4.92;38.694;14.183
Q4;Quận 4;2022;7;27;36;175329.0;4.18;41.945;20.533
Q5;Quận 5;2022;7;27;36;159073.0;4.27;37.254;22.631
Q6;Quận 6;2022;7;27;42;233561.0;7.19;32.712;17.982
Q7;Quận 7;2022;7;27;76;360155.0;35.69;10.091;21.102
Q8;Quận 8;2022;7;27;80;424667.0;19.18;22.222;18.838
TB;Tân Bình;2022;7;27;87;474792.0;22.43;21.168;18.324
TP;Tân Phú;2022;7;27;90;485348.0;15.97;30.391;18.543
TD;Thủ Đức;2022;7;27;255;1169967.0;211.56;5.53;21.795
BC;Bình Chánh;2022;7;28;248;705508.0;252.69;2.793;35.152
BT;Bình Tân;2022;7;28;190;784173.0;52.02;15.074;24.229
BTH;Bình Thạnh;2022;7;28;114;499164.0;20.76;24.021;22.838
CG;Cần Giờ;2022;7;28;17;71526.0;704.45;102.0;23.768
CC;Củ Chi;2022;7;28;126;462047.0;434.77;1.063;27.27
GV;Gò Vấp;2022;7;28;150;676899.0;19.73;34.308;22.16
HM;Hóc Môn;2022;7;28;144;542243.0;109.17;4.967;26.556
NB;Nhà Bè;2022;7;28;54;206837.0;100.43;2.06;26.108
PN;Phú Nhuận;2022;7;28;19;163961.0;4.86;33.599;11.588
Q1;Quận 1;2022;7;28;27;142625.0;7.73;18.451;18.931
Q10;Quận 10;2022;7;28;29;234819.0;5.72;41.052;12.35
Q11;Quận 11;2022;7;28;31;209867.0;5.14;40.83;14.771
Q12;Quận 12;2022;7;28;122;620146.0;52.74;11.921;19.673
Q3;Quận 3;2022;7;28;23;190375.0;4.92;38.694;12.081
Q4;Quận 4;2022;7;28;36;175329.0;4.18;41.945;20.533
Q5;Quận 5;2022;7;28;24;159073.0;4.27;37.254;15.087
Q6;Quận 6;2022;7;28;44;233561.0;7.19;32.712;18.839
Q7;Quận 7;2022;7;28;64;360155.0;35.69;10.091;17.77
Q8;Quận 8;2022;7;28;79;424667.0;19.18;22.222;18.603
TB;Tân Bình;2022;7;28;102;474792.0;22.43;21.168;21.483
TP;Tân Phú;2022;7;28;106;485348.0;15.97;30.391;21.84
TD;Thủ Đức;2022;7;28;329;1169967.0;211.56;5.53;28.12
BC;Bình Chánh;2022;7;29;219;705508.0;252.69;2.793;31.041
BT;Bình Tân;2022;7;29;198;784173.0;52.02;15.074;25.25
BTH;Bình Thạnh;2022;7;29;99;499164.0;20.76;24.021;19.833
CG;Cần Giờ;2022;7;29;19;71526.0;704.45;102.0;26.564
CC;Củ Chi;2022;7;29;111;462047.0;434.77;1.063;24.024
GV;Gò Vấp;2022;7;29;155;676899.0;19.73;34.308;22.899
HM;Hóc Môn;2022;7;29;129;542243.0;109.17;4.967;23.79
NB;Nhà Bè;2022;7;29;59;206837.0;100.43;2.06;28.525
PN;Phú Nhuận;2022;7;29;21;163961.0;4.86;33.599;12.808
Q1;Quận 1;2022;7;29;24;142625.0;7.73;18.451;16.827
Q10;Quận 10;2022;7;29;26;234819.0;5.72;41.052;11.072
Q11;Quận 11;2022;7;29;41;209867.0;5.14;40.83;19.536
Q12;Quận 12;2022;7;29;138;620146.0;52.74;11.921;22.253
Q3;Quận 3;2022;7;29;27;190375.0;4.92;38.694;14.183
Q4;Quận 4;2022;7;29;48;175329.0;4.18;41.945;27.377
Q5;Quận 5;2022;7;29;23;159073.0;4.27;37.254;14.459
Q6;Quận 6;2022;7;29;47;233561.0;7.19;32.712;20.123
Q7;Quận 7;2022;7;29;65;360155.0;35.69;10.091;18.048
Q8;Quận 8;2022;7;29;87;424667.0;19.18;22.222;20.487
TB;Tân Bình;2022;7;29;112;474792.0;22.43;21.168;23.589
TP;Tân Phú;2022;7;29;104;485348.0;15.97;30.391;21.428
TD;Thủ Đức;2022;7;29;302;1169967.0;211.56;5.53;25.813
BC;Bình Chánh;2022;7;30;244;705508.0;252.69;2.793;34.585
BT;Bình Tân;2022;7;30;207;784173.0;52.02;15.074;26.397
BTH;Bình Thạnh;2022;7;30;97;499164.0;20.76;24.021;19.432
CG;Cần Giờ;2022;7;30;22;71526.0;704.45;102.0;30.758
CC;Củ Chi;2022;7;30;112;462047.0;434.77;1.063;24.24
GV;Gò Vấp;2022;7;30;150;676899.0;19.73;34.308;22.16
HM;Hóc Môn;2022;7;30;146;542243.0;109.17;4.967;26.925
NB;Nhà Bè;2022;7;30;54;206837.0;100.43;2.06;26.108
PN;Phú Nhuận;2022;7;30;16;163961.0;4.86;33.599;9.758
Q1;Quận 1;2022;7;30;34;142625.0;7.73;18.451;23.839
Q10;Quận 10;2022;7;30;29;234819.0;5.72;41.052;12.35
Q11;Quận 11;2022;7;30;28;209867.0;5.14;40.83;13.342
Q12;Quận 12;2022;7;30;127;620146.0;52.74;11.921;20.479
Q3;Quận 3;2022;7;30;18;190375.0;4.92;38.694;9.455
Q4;Quận 4;2022;7;30;24;175329.0;4.18;41.945;13.689
Q5;Quận 5;2022;7;30;18;159073.0;4.27;37.254;11.316
Q6;Quận 6;2022;7;30;40;233561.0;7.19;32.712;17.126
Q7;Quận 7;2022;7;30;82;360155.0;35.69;10.091;22.768
Q8;Quận 8;2022;7;30;82;424667.0;19.18;22.222;19.309
TB;Tân Bình;2022;7;30;98;474792.0;22.43;21.168;20.641
TP;Tân Phú;2022;7;30;103;485348.0;15.97;30.391;21.222
TD;Thủ Đức;2022;7;30;301;1169967.0;211.56;5.53;25.727
BC;Bình Chánh;2022;7;31;247;705508.0;252.69;2.793;35.01
BT;Bình Tân;2022;7;31;186;784173.0;52.02;15.074;23.719
BTH;Bình Thạnh;2022;7;31;98;499164.0;20.76;24.021;19.633
CG;Cần Giờ;2022;7;31;13;71526.0;704.45;102.0;18.175
CC;Củ Chi;2022;7;31;132;462047.0;434.77;1.063;28.569
GV;Gò Vấp;2022;7;31;155;676899.0;19.73;34.308;22.899
HM;Hóc Môn;2022;7;31;163;542243.0;109.17;4.967;30.06
NB;Nhà Bè;2022;7;31;54;206837.0;100.43;2.06;26.108
PN;Phú Nhuận;2022;7;31;24;163961.0;4.86;33.599;14.638
Q1;Quận 1;2022;7;31;31;142625.0;7.73;18.451;21.735
Q10;Quận 10;2022;7;31;24;234819.0;5.72;41.052;10.221
Q11;Quận 11;2022;7;31;44;209867.0;5.14;40.83;20.966
Q12;Quận 12;2022;7;31;109;620146.0;52.74;11.921;17.577
Q3;Quận 3;2022;7;31;20;190375.0;4.92;38.694;10.506
Q4;Quận 4;2022;7;31;37;175329.0;4.18;41.945;21.103
Q5;Quận 5;2022;7;31;27;159073.0;4.27;37.254;16.973
Q6;Quận 6;2022;7;31;48;233561.0;7.19;32.712;20.551
Q7;Quận 7;2022;7;31;87;360155.0;35.69;10.091;24.156
Q8;Quận 8;2022;7;31;70;424667.0;19.18;22.222;16.484
TB;Tân Bình;2022;7;31;102;474792.0;22.43;21.168;21.483
TP;Tân Phú;2022;7;31;116;485348.0;15.97;30.391;23.9
TD;Thủ Đức;2022;7;31;325;1169967.0;211.56;5.53;27.779
BC;Bình Chánh;2022;8;32;221;705508.0;252.69;2.793;31.325
BT;Bình Tân;2022;8;32;189;784173.0;52.02;15.074;24.102
BTH;Bình Thạnh;2022;8;32;114;499164.0;20.76;24.021;22.838
CG;Cần Giờ;2022;8;32;15;71526.0;704.45;102.0;20.971
CC;Củ Chi;2022;8;32;145;462047.0;434.77;1.063;31.382
GV;Gò Vấp;2022;8;32;155;676899.0;19.73;34.308;22.899
HM;Hóc Môn;2022;8;32;131;542243.0;109.17;4.967;24.159
NB;Nhà Bè;2022;8;32;55;206837.0;100.43;2.06;26.591
PN;Phú Nhuận;2022;8;32;22;163961.0;4.86;33.599;13.418
Q1;Quận 1;2022;8;32;46;142625.0;7.73;18.451;32.252
Q10;Quận 10;2022;8;32;50;234819.0;5.72;41.052;21.293
Q11;Quận 11;2022;8;32;36;209867.0;5.14;40.83;17.154
Q12;Quận 12;2022;8;32;142;620146.0;52.74;11.921;22.898
Q3;Quận 3;2022;8;32;26;190375.0;4.92;38.694;13.657
Q4;Quận 4;2022;8;32;39;175329.0;4.18;41.945;22.244
Q5;Quận 5;2022;8;32;22;159073.0;4.27;37.254;13.83
Q6;Quận 6;2022;8;32;53;233561.0;7.19;32.712;22.692
Q7;Quận 7;2022;8;32;63;360155.0;35.69;10.091;17.492
Q8;Quận 8;2022;8;32;78;424667.0;19.18;22.222;18.367
TB;Tân Bình;2022;8;32;113;474792.0;22.43;21.168;23.8
TP;Tân Phú;2022;8;32;115;485348.0;15.97;30.391;23.694
TD;Thủ Đức;2022;8;32;303;1169967.0;211.56;5.53;25.898
BC;Bình Chánh;2022;8;33;252;705508.0;252.69;2.793;35.719
BT;Bình Tân;2022;8;33;188;784173.0;52.02;15.074;23.974
BTH;Bình Thạnh;2022;8;33;109;499164.0;20.76;24.021;21.837
CG;Cần Giờ;2022;8;33;19;71526.0;704.45;102.0;26.564
CC;Củ Chi;2022;8;33;139;462047.0;434.77;1.063;30.084
GV;Gò Vấp;2022;8;33;164;676899.0;19.73;34.308;24.228
HM;Hóc Môn;2022;8;33;142;542243.0;109.17;4.967;26.188
NB;Nhà Bè;2022;8;33;64;206837.0;100.43;2.06;30.942
PN;Phú Nhuận;2022;8;33;24;163961.0;4.86;33.599;14.638
Q1;Quận 1;2022;8;33;46;142625.0;7.73;18.451;32.252
Q10;Quận 10;2022;8;33;26;234819.0;5.72;41.052;11.072
Q11;Quận 11;2022;8;33;39;209867.0;5.14;40.83;18.583
Q12;Quận 12;2022;8;33;127;620146.0;52.74;11.921;20.479
Q3;Quận 3;2022;8;33;18;190375.0;4.92;38.694;9.455
Q4;Quận 4;2022;8;33;41;175329.0;4.18;41.945;23.385
Q5;Quận 5;2022;8;33;27;159073.0;4.27;37.254;16.973
Q6;Quận 6;2022;8;33;47;233561.0;7.19;32.712;20.123
Q7;Quận 7;2022;8;33;82;360155.0;35.69;10.091;22.768
Q8;Quận 8;2022;8;33;90;424667.0;19.18;22.222;21.193
TB;Tân Bình;2022;8;33;100;474792.0;22.43;21.168;21.062
TP;Tân Phú;2022;8;33;105;485348.0;15.97;30.391;21.634
TD;Thủ Đức;2022;8;33;326;1169967.0;211.56;5.53;27.864
BC;Bình Chánh;2022;8;34;259;705508.0;252.69;2.793;36.711
BT;Bình Tân;2022;8;34;180;784173.0;52.02;15.074;22.954
BTH;Bình Thạnh;2022;8;34;99;499164.0;20.76;24.021;19.833
CG;Cần Giờ;2022;8;34;21;71526.0;704.45;102.0;29.36
CC;Củ Chi;2022;8;34;99;462047.0;434.77;1.063;21.426
GV;Gò Vấp;2022;8;34;162;676899.0;19.73;34.308;23.933
HM;Hóc Môn;2022;8;34;124;542243.0;109.17;4.967;22.868
NB;Nhà Bè;2022;8;34;55;206837.0;100.43;2.06;26.591
PN;Phú Nhuận;2022;8;34;22;163961.0;4.86;33.599;13.418
Q1;Quận 1;2022;8;34;35;142625.0;7.73;18.451;24.54
Q10;Quận 10;2022;8;34;28;234819.0;5.72;41.052;11.924
Q11;Quận 11;2022;8;34;43;209867.0;5.14;40.83;20.489
Q12;Quận 12;2022;8;34;138;620146.0;52.74;11.921;22.253
Q3;Quận 3;2022;8;34;21;190375.0;4.92;38.694;11.031
Q4;Quận 4;2022;8;34;39;175329.0;4.18;41.945;22.244
Q5;Quận 5;2022;8;34;24;159073.0;4.27;37.254;15.087
Q6;Quận 6;2022;8;34;50;233561.0;7.19;32.712;21.408
Q7;Quận 7;2022;8;34;78;360155.0;35.69;10.091;21.657
Q8;Quận 8;2022;8;34;94;424667.0;19.18;22.222;22.135
TB;Tân Bình;2022;8;34;112;474792.0;22.43;21.168;23.589
TP;Tân Phú;2022;8;34;117;485348.0;15.97;30.391;24.106
TD;Thủ Đức;2022;8;34;296;1169967.0;211.56;5.53;25.3
BC;Bình Chánh;2022;8;35;283;705508.0;252.69;2.793;40.113
BT;Bình Tân;2022;8;35;203;784173.0;52.02;15.074;25.887
BTH;Bình Thạnh;2022;8;35;110;499164.0;20.76;24.021;22.037
CG;Cần Giờ;2022;8;35;31;71526.0;704.45;102.0;43.341
CC;Củ Chi;2022;8;35;113;462047.0;434.77;1.063;24.456
GV;Gò Vấp;2022;8;35;172;676899.0;19.73;34.308;25.41
HM;Hóc Môn;2022;8;35;139;542243.0;109.17;4.967;25.634
NB;Nhà Bè;2022;8;35;68;206837.0;100.43;2.06;32.876
PN;Phú Nhuận;2022;8;35;32;163961.0;4.86;33.599;19.517
Q1;Quận 1;2022;8;35;37;142625.0;7.73;18.451;25.942
Q10;Quận 10;2022;8;35;41;234819.0;5.72;41.052;17.46
Q11;Quận 11;2022;8;35;46;209867.0;5.14;40.83;21.919
